,precision,recall,f1-score,support
"
",0.0,0.0,0.0,0.0
"

",0.0,0.0,0.0,0.0
jacob49@yahoo.com,0.0,0.0,0.0,0.0
jacob61,0.0,0.0,0.0,0.0
jacob87,0.0,0.0,0.0,0.0
jacob90,0.0,0.0,0.0,0.0
jacob96,0.0,0.0,0.0,0.0
jacobsdonald,0.0,0.0,0.0,0.0
jacobselaine@yahoo.com,0.0,0.0,0.0,0.0
jacqueline18,0.0,0.0,0.0,0.0
jacquelinecooke,0.0,0.0,0.0,0.0
jade24,0.0,0.0,0.0,0.0
jake57,0.0,0.0,0.0,0.0
jalexander@gmail.com,0.0,0.0,0.0,0.0
james05,0.0,0.0,0.0,0.0
james07,0.0,0.0,0.0,0.0
james11,0.0,0.0,0.0,0.0
james12@gmail.com,0.0,0.0,0.0,0.0
james15@gmail.com,0.0,0.0,0.0,0.0
james23,0.0,0.0,0.0,0.0
james24@gmail.com,0.0,0.0,0.0,0.0
james28@yahoo.com,0.0,0.0,0.0,0.0
james36,0.0,0.0,0.0,0.0
james52@gmail.com,0.0,0.0,0.0,0.0
james62,0.0,0.0,0.0,0.0
james66,0.0,0.0,0.0,0.0
james67,0.0,0.0,0.0,0.0
james68@hotmail.com,0.0,0.0,0.0,0.0
james83@hotmail.com,0.0,0.0,0.0,0.0
james85@yahoo.com,0.0,0.0,0.0,0.0
james87@gmail.com,0.0,0.0,0.0,0.0
james90@gmail.com,0.0,0.0,0.0,0.0
james99@yahoo.com,0.0,0.0,0.0,0.0
jamesblake,0.0,0.0,0.0,0.0
jamesgardner@gmail.com,0.0,0.0,0.0,0.0
jamesgilmore@hotmail.com,0.0,0.0,0.0,0.0
jamesharrison@hotmail.com,0.0,0.0,0.0,0.0
jamesherrera,0.0,0.0,0.0,0.0
jamesjones@yahoo.com,0.0,0.0,0.0,0.0
jamesmartin@gmail.com,0.0,0.0,0.0,0.0
jamesmiller,0.0,0.0,0.0,0.0
jamestiffany@hotmail.com,0.0,0.0,0.0,0.0
jameswest@gmail.com,0.0,0.0,0.0,0.0
jamie26@yahoo.com,0.0,0.0,0.0,0.0
jamie39@yahoo.com,0.0,0.0,0.0,0.0
jamie56@yahoo.com,0.0,0.0,0.0,0.0
jamie66,0.0,0.0,0.0,0.0
jamie78,0.0,0.0,0.0,0.0
jamiecarey@hotmail.com,0.0,0.0,0.0,0.0
jamiesanchez@hotmail.com,0.0,0.0,0.0,0.0
janedaniels@gmail.com,0.0,0.0,0.0,0.0
janetcosta@yahoo.com,0.0,0.0,0.0,0.0
janetwarren@hotmail.com,0.0,0.0,0.0,0.0
janice40@yahoo.com,0.0,0.0,0.0,0.0
janice44,0.0,0.0,0.0,0.0
jaredhopkins@gmail.com,0.0,0.0,0.0,0.0
jaredray,0.0,0.0,0.0,0.0
jaredstevenson,0.0,0.0,0.0,0.0
jasmin57@gmail.com,0.0,0.0,0.0,0.0
jasmine35,0.0,0.0,0.0,0.0
jason06,0.0,0.0,0.0,0.0
jason12@hotmail.com,0.0,0.0,0.0,0.0
jason23@hotmail.com,0.0,0.0,0.0,0.0
jason29@yahoo.com,0.0,0.0,0.0,0.0
jason38@yahoo.com,0.0,0.0,0.0,0.0
jason48@yahoo.com,0.0,0.0,0.0,0.0
jason82,0.0,0.0,0.0,0.0
jason92,0.0,0.0,0.0,0.0
jasonblake,0.0,0.0,0.0,0.0
jasoncastillo,0.0,0.0,0.0,0.0
jasonjohnson@gmail.com,0.0,0.0,0.0,0.0
jasonjohnson@hotmail.com,0.0,0.0,0.0,0.0
jasonmurphy,0.0,0.0,0.0,0.0
jasonsantiago@yahoo.com,0.0,0.0,0.0,0.0
jasonsmith@yahoo.com,0.0,0.0,0.0,0.0
jasonturner,0.0,0.0,0.0,0.0
jasonwatkins,0.0,0.0,0.0,0.0
jasonyoung@yahoo.com,0.0,0.0,0.0,0.0
jbean,0.0,0.0,0.0,0.0
jbennett,0.0,0.0,0.0,0.0
jchen,0.0,0.0,0.0,0.0
jean48@yahoo.com,0.0,0.0,0.0,0.0
jeanettehayes,0.0,0.0,0.0,0.0
jeff44@yahoo.com,0.0,0.0,0.0,0.0
jeffery12@yahoo.com,0.0,0.0,0.0,0.0
jefferyrobinson@hotmail.com,0.0,0.0,0.0,0.0
jeffrey51@gmail.com,0.0,0.0,0.0,0.0
jeffrey74@hotmail.com,0.0,0.0,0.0,0.0
jeffreycopeland,0.0,0.0,0.0,0.0
jeffreyhenry@yahoo.com,0.0,0.0,0.0,0.0
jeffreymoore@yahoo.com,0.0,0.0,0.0,0.0
jeffreysmith,0.0,0.0,0.0,0.0
jeffreywilliams@yahoo.com,0.0,0.0,0.0,0.0
jenkinslisa,0.0,0.0,0.0,0.0
jenkinsstephanie@hotmail.com,0.0,0.0,0.0,0.0
jenkinstara@hotmail.com,0.0,0.0,0.0,0.0
jennaarnold,0.0,0.0,0.0,0.0
jennagordon,0.0,0.0,0.0,0.0
jennaho,0.0,0.0,0.0,0.0
jennifer05@yahoo.com,0.0,0.0,0.0,0.0
jennifer06,0.0,0.0,0.0,0.0
jennifer06@gmail.com,0.0,0.0,0.0,0.0
jennifer07,0.0,0.0,0.0,0.0
jennifer11@gmail.com,0.0,0.0,0.0,0.0
jennifer16@gmail.com,0.0,0.0,0.0,0.0
jennifer22,0.0,0.0,0.0,0.0
jennifer24@yahoo.com,0.0,0.0,0.0,0.0
jennifer37@gmail.com,0.0,0.0,0.0,0.0
jennifer41,0.0,0.0,0.0,0.0
jennifer56@yahoo.com,0.0,0.0,0.0,0.0
jennifer84,0.0,0.0,0.0,0.0
jennifer89@gmail.com,0.0,0.0,0.0,0.0
jennifer97,0.0,0.0,0.0,0.0
jenniferallen@hotmail.com,0.0,0.0,0.0,0.0
jennifercole@gmail.com,0.0,0.0,0.0,0.0
jennifercollins,0.0,0.0,0.0,0.0
jenniferford@hotmail.com,0.0,0.0,0.0,0.0
jennifergrimes@gmail.com,0.0,0.0,0.0,0.0
jenniferjones,0.0,0.0,0.0,0.0
jennifermarshall,0.0,0.0,0.0,0.0
jennifermatthews@yahoo.com,0.0,0.0,0.0,0.0
jennifermendez,0.0,0.0,0.0,0.0
jennifermorris,0.0,0.0,0.0,0.0
jennifersantos@yahoo.com,0.0,0.0,0.0,0.0
jennifersummers@gmail.com,0.0,0.0,0.0,0.0
jenniferterrell,0.0,0.0,0.0,0.0
jenniferthomas@yahoo.com,0.0,0.0,0.0,0.0
jenniferward,0.0,0.0,0.0,0.0
jenniferwilson,0.0,0.0,0.0,0.0
jenniferwolf@gmail.com,0.0,0.0,0.0,0.0
jenny48,0.0,0.0,0.0,0.0
jenny96@gmail.com,0.0,0.0,0.0,0.0
jeremiahsanchez,0.0,0.0,0.0,0.0
jeremy00,0.0,0.0,0.0,0.0
jeremy38@gmail.com,0.0,0.0,0.0,0.0
jeremy67,0.0,0.0,0.0,0.0
jeremysanders,0.0,0.0,0.0,0.0
jermaine42@gmail.com,0.0,0.0,0.0,0.0
jeromelewis,0.0,0.0,0.0,0.0
jerry40@hotmail.com,0.0,0.0,0.0,0.0
jerryanderson@hotmail.com,0.0,0.0,0.0,0.0
jerryduncan,0.0,0.0,0.0,0.0
jerryrocha,0.0,0.0,0.0,0.0
jesse81,0.0,0.0,0.0,0.0
jessedavis@yahoo.com,0.0,0.0,0.0,0.0
jessehull,0.0,0.0,0.0,0.0
jessica11,0.0,0.0,0.0,0.0
jessica30@hotmail.com,0.0,0.0,0.0,0.0
jessica34@yahoo.com,0.0,0.0,0.0,0.0
jessica40@yahoo.com,0.0,0.0,0.0,0.0
jessica41@yahoo.com,0.0,0.0,0.0,0.0
jessica49,0.0,0.0,0.0,0.0
jessica67@gmail.com,0.0,0.0,0.0,0.0
jessica75@yahoo.com,0.0,0.0,0.0,0.0
jessica92,0.0,0.0,0.0,0.0
jessica92@gmail.com,0.0,0.0,0.0,0.0
jessica93,0.0,0.0,0.0,0.0
jessica99,0.0,0.0,0.0,0.0
jessicabaker@hotmail.com,0.0,0.0,0.0,0.0
jessicabarnes@hotmail.com,0.0,0.0,0.0,0.0
jessicageorge@yahoo.com,0.0,0.0,0.0,0.0
jessicajohnson@gmail.com,0.0,0.0,0.0,0.0
jessicakeller@yahoo.com,0.0,0.0,0.0,0.0
jessicalewis,0.0,0.0,0.0,0.0
jessicamiller,0.0,0.0,0.0,0.0
jessicasellers,0.0,0.0,0.0,0.0
jessicasmith@yahoo.com,0.0,0.0,0.0,0.0
jessicathompson@yahoo.com,0.0,0.0,0.0,0.0
jessicawallace@gmail.com,0.0,0.0,0.0,0.0
jessicawong@yahoo.com,0.0,0.0,0.0,0.0
jesus53@yahoo.com,0.0,0.0,0.0,0.0
jfitzgerald,0.0,0.0,0.0,0.0
jflowers@yahoo.com,0.0,0.0,0.0,0.0
jgarcia,0.0,0.0,0.0,0.0
jgarza@gmail.com,0.0,0.0,0.0,0.0
jgomez,0.0,0.0,0.0,0.0
jgrant@hotmail.com,0.0,0.0,0.0,0.0
jharris,0.0,0.0,0.0,0.0
jhorne@hotmail.com,0.0,0.0,0.0,0.0
jill23@hotmail.com,0.0,0.0,0.0,0.0
jill50,0.0,0.0,0.0,0.0
jill63,0.0,0.0,0.0,0.0
jill66,0.0,0.0,0.0,0.0
jill68,0.0,0.0,0.0,0.0
jill89@hotmail.com,0.0,0.0,0.0,0.0
jillclark,0.0,0.0,0.0,0.0
jillian57,0.0,0.0,0.0,0.0
jimmy78@hotmail.com,0.0,0.0,0.0,0.0
jimmy80@hotmail.com,0.0,0.0,0.0,0.0
jimmyhoward,0.0,0.0,0.0,0.0
jimmynguyen,0.0,0.0,0.0,0.0
jimmyroberts,0.0,0.0,0.0,0.0
jjones,0.0,0.0,0.0,0.0
jkelly@yahoo.com,0.0,0.0,0.0,0.0
jknight,0.0,0.0,0.0,0.0
jlee,0.0,0.0,0.0,0.0
jlopez@yahoo.com,0.0,0.0,0.0,0.0
jmaddox,0.0,0.0,0.0,0.0
jmyers,0.0,0.0,0.0,0.0
joan11,0.0,0.0,0.0,0.0
joannjones,0.0,0.0,0.0,0.0
joannlambert,0.0,0.0,0.0,0.0
joansanchez@yahoo.com,0.0,0.0,0.0,0.0
job,0.0,0.0,0.0,0.0
jodi24@hotmail.com,0.0,0.0,0.0,0.0
jodi65,0.0,0.0,0.0,0.0
joe98,0.0,0.0,0.0,0.0
joel41,0.0,0.0,0.0,0.0
joelherring@hotmail.com,0.0,0.0,0.0,0.0
john01@hotmail.com,0.0,0.0,0.0,0.0
john12@hotmail.com,0.0,0.0,0.0,0.0
john12@yahoo.com,0.0,0.0,0.0,0.0
john37@yahoo.com,0.0,0.0,0.0,0.0
john43@gmail.com,0.0,0.0,0.0,0.0
john45@gmail.com,0.0,0.0,0.0,0.0
john47@yahoo.com,0.0,0.0,0.0,0.0
john49,0.0,0.0,0.0,0.0
john61@hotmail.com,0.0,0.0,0.0,0.0
john64,0.0,0.0,0.0,0.0
john72,0.0,0.0,0.0,0.0
john73,0.0,0.0,0.0,0.0
john75,0.0,0.0,0.0,0.0
john77,0.0,0.0,0.0,0.0
john80,0.0,0.0,0.0,0.0
johnadams@gmail.com,0.0,0.0,0.0,0.0
johnathan39,0.0,0.0,0.0,0.0
johnbrown@gmail.com,0.0,0.0,0.0,0.0
johndaniel,0.0,0.0,0.0,0.0
johndavis@yahoo.com,0.0,0.0,0.0,0.0
johnedwards,0.0,0.0,0.0,0.0
johnedwards@hotmail.com,0.0,0.0,0.0,0.0
johnkelly@yahoo.com,0.0,0.0,0.0,0.0
johnlittle,0.0,0.0,0.0,0.0
johnmorales@yahoo.com,0.0,0.0,0.0,0.0
johnnelson@yahoo.com,0.0,0.0,0.0,0.0
johnnewman,0.0,0.0,0.0,0.0
johnny83,0.0,0.0,0.0,0.0
johnnybriggs@hotmail.com,0.0,0.0,0.0,0.0
johnnyevans,0.0,0.0,0.0,0.0
johnnymoody@gmail.com,0.0,0.0,0.0,0.0
johnrobinson,0.0,0.0,0.0,0.0
johnrodriguez@hotmail.com,0.0,0.0,0.0,0.0
johnsandoval@gmail.com,0.0,0.0,0.0,0.0
johnsawyer@hotmail.com,0.0,0.0,0.0,0.0
johnsonbrian,0.0,0.0,0.0,0.0
johnsondanielle@hotmail.com,0.0,0.0,0.0,0.0
johnsonjack@gmail.com,0.0,0.0,0.0,0.0
johnsonjohn,0.0,0.0,0.0,0.0
johnsonjustin,0.0,0.0,0.0,0.0
johnsonleah,0.0,0.0,0.0,0.0
johnsonmarcus,0.0,0.0,0.0,0.0
johnsonpamela,0.0,0.0,0.0,0.0
johnsonrichard,0.0,0.0,0.0,0.0
johnsonrichard@hotmail.com,0.0,0.0,0.0,0.0
johnsontammy@hotmail.com,0.0,0.0,0.0,0.0
johnsontammy@yahoo.com,0.0,0.0,0.0,0.0
johnsontommy@yahoo.com,0.0,0.0,0.0,0.0
johnsonwillie,0.0,0.0,0.0,0.0
johnstonbilly@gmail.com,0.0,0.0,0.0,0.0
johnvaughn,0.0,0.0,0.0,0.0
johnwallace,0.0,0.0,0.0,0.0
johnwalters,0.0,0.0,0.0,0.0
johnwilson@yahoo.com,0.0,0.0,0.0,0.0
johnwu,0.0,0.0,0.0,0.0
join,0.0,0.0,0.0,0.0
joined,0.0,0.0,0.0,0.0
joining,0.0,0.0,0.0,0.0
joins,0.0,0.0,0.0,0.0
jonathan37,0.0,0.0,0.0,0.0
jonathan40,0.0,0.0,0.0,0.0
jonathan85@gmail.com,0.0,0.0,0.0,0.0
jonathancole,0.0,0.0,0.0,0.0
jonathanellis@hotmail.com,0.0,0.0,0.0,0.0
jonathanfitzgerald@yahoo.com,0.0,0.0,0.0,0.0
jonathanhanson@gmail.com,0.0,0.0,0.0,0.0
jonathanhernandez@gmail.com,0.0,0.0,0.0,0.0
jonathanmccarthy,0.0,0.0,0.0,0.0
jonathanmccoy,0.0,0.0,0.0,0.0
jonathanmorris,0.0,0.0,0.0,0.0
jonathanscott@gmail.com,0.0,0.0,0.0,0.0
jonathon09@gmail.com,0.0,0.0,0.0,0.0
jonathoncastillo,0.0,0.0,0.0,0.0
joneschristopher@yahoo.com,0.0,0.0,0.0,0.0
jonesdavid,0.0,0.0,0.0,0.0
jonesdavid@yahoo.com,0.0,0.0,0.0,0.0
jonesdylan@hotmail.com,0.0,0.0,0.0,0.0
joneserin@hotmail.com,0.0,0.0,0.0,0.0
jonesjamie,0.0,0.0,0.0,0.0
jonesjenna,0.0,0.0,0.0,0.0
jonesjoseph@hotmail.com,0.0,0.0,0.0,0.0
jonesmarissa,0.0,0.0,0.0,0.0
jonesmichael@gmail.com,0.0,0.0,0.0,0.0
jonespaula,0.0,0.0,0.0,0.0
jonesphilip,0.0,0.0,0.0,0.0
jonesrichard@hotmail.com,0.0,0.0,0.0,0.0
jonesroy@gmail.com,0.0,0.0,0.0,0.0
jonesstacey@yahoo.com,0.0,0.0,0.0,0.0
jonesvanessa@yahoo.com,0.0,0.0,0.0,0.0
jordan57@hotmail.com,0.0,0.0,0.0,0.0
jordanjanice,0.0,0.0,0.0,0.0
jose04@hotmail.com,0.0,0.0,0.0,0.0
jose44,0.0,0.0,0.0,0.0
jose71@hotmail.com,0.0,0.0,0.0,0.0
jose82@yahoo.com,0.0,0.0,0.0,0.0
jose88,0.0,0.0,0.0,0.0
joseph05,0.0,0.0,0.0,0.0
joseph08,0.0,0.0,0.0,0.0
joseph16@gmail.com,0.0,0.0,0.0,0.0
joseph40@hotmail.com,0.0,0.0,0.0,0.0
joseph74@yahoo.com,0.0,0.0,0.0,0.0
joseph94@hotmail.com,0.0,0.0,0.0,0.0
joseph96,0.0,0.0,0.0,0.0
josephanderson@hotmail.com,0.0,0.0,0.0,0.0
josephbrown,0.0,0.0,0.0,0.0
josephdavis@hotmail.com,0.0,0.0,0.0,0.0
josephgould,0.0,0.0,0.0,0.0
josephjohnson,0.0,0.0,0.0,0.0
josephlambert,0.0,0.0,0.0,0.0
josephlee,0.0,0.0,0.0,0.0
josephzhang,0.0,0.0,0.0,0.0
joserogers,0.0,0.0,0.0,0.0
joshua01,0.0,0.0,0.0,0.0
joshua39,0.0,0.0,0.0,0.0
joshua43@gmail.com,0.0,0.0,0.0,0.0
joshua53@hotmail.com,0.0,0.0,0.0,0.0
joshua57@yahoo.com,0.0,0.0,0.0,0.0
joshua59,0.0,0.0,0.0,0.0
joshua74@gmail.com,0.0,0.0,0.0,0.0
joshua75,0.0,0.0,0.0,0.0
joshua96,0.0,0.0,0.0,0.0
joshua96@gmail.com,0.0,0.0,0.0,0.0
joshuaallen,0.0,0.0,0.0,0.0
joshuabradshaw,0.0,0.0,0.0,0.0
joshuagomez,0.0,0.0,0.0,0.0
joshuahogan,0.0,0.0,0.0,0.0
joshuamartin@gmail.com,0.0,0.0,0.0,0.0
joshuatownsend,0.0,0.0,0.0,0.0
josingleton@hotmail.com,0.0,0.0,0.0,0.0
josmith,0.0,0.0,0.0,0.0
journals,0.0,0.0,0.0,0.0
journey,0.0,0.0,0.0,0.0
journeys,0.0,0.0,0.0,0.0
joy,0.0,0.0,0.0,0.0
joyceantonio@gmail.com,0.0,0.0,0.0,0.0
joycekathy,0.0,0.0,0.0,0.0
joycelawrence,0.0,0.0,0.0,0.0
joylowe@yahoo.com,0.0,0.0,0.0,0.0
joys,0.0,0.0,0.0,0.0
jpace@hotmail.com,0.0,0.0,0.0,0.0
jpeters,0.0,0.0,0.0,0.0
jpowell@hotmail.com,0.0,0.0,0.0,0.0
jramirez,0.0,0.0,0.0,0.0
jrobinson@yahoo.com,0.0,0.0,0.0,0.0
jscott,0.0,0.0,0.0,0.0
jshaw,0.0,0.0,0.0,0.0
jshelton,0.0,0.0,0.0,0.0
jshields,0.0,0.0,0.0,0.0
jstevenson@hotmail.com,0.0,0.0,0.0,0.0
juan34,0.0,0.0,0.0,0.0
juan50,0.0,0.0,0.0,0.0
juan66,0.0,0.0,0.0,0.0
juancortez@yahoo.com,0.0,0.0,0.0,0.0
juanfrench@yahoo.com,0.0,0.0,0.0,0.0
juanmurphy@gmail.com,0.0,0.0,0.0,0.0
juanwilson@gmail.com,0.0,0.0,0.0,0.0
judiciously,0.0,0.0,0.0,0.0
judith42@yahoo.com,0.0,0.0,0.0,0.0
judith43,0.0,0.0,0.0,0.0
judithanderson,0.0,0.0,0.0,0.0
judithruiz@yahoo.com,0.0,0.0,0.0,0.0
judysmith,0.0,0.0,0.0,0.0
judywall,0.0,0.0,0.0,0.0
juggling,0.0,0.0,0.0,0.0
julia29@hotmail.com,0.0,0.0,0.0,0.0
julia32,0.0,0.0,0.0,0.0
juliasmith,0.0,0.0,0.0,0.0
juliawilliams,0.0,0.0,0.0,0.0
julie10@yahoo.com,0.0,0.0,0.0,0.0
julie48,0.0,0.0,0.0,0.0
julie67,0.0,0.0,0.0,0.0
juliehampton@yahoo.com,0.0,0.0,0.0,0.0
julieowens,0.0,0.0,0.0,0.0
juliewells,0.0,0.0,0.0,0.0
just,0.0,0.0,0.0,0.0
justice,0.0,0.0,0.0,0.0
justin16@gmail.com,0.0,0.0,0.0,0.0
justin25@gmail.com,0.0,0.0,0.0,0.0
justin60,0.0,0.0,0.0,0.0
justin79@gmail.com,0.0,0.0,0.0,0.0
justinbarker@gmail.com,0.0,0.0,0.0,0.0
justincooper@gmail.com,0.0,0.0,0.0,0.0
justingill@gmail.com,0.0,0.0,0.0,0.0
jvalencia@hotmail.com,0.0,0.0,0.0,0.0
jvasquez,0.0,0.0,0.0,0.0
jwalter@hotmail.com,0.0,0.0,0.0,0.0
jward,0.0,0.0,0.0,0.0
jwarren@hotmail.com,0.0,0.0,0.0,0.0
jwheeler,0.0,0.0,0.0,0.0
jwilkinson,0.0,0.0,0.0,0.0
jwilliams@hotmail.com,0.0,0.0,0.0,0.0
jwright@hotmail.com,0.0,0.0,0.0,0.0
jyates@yahoo.com,0.0,0.0,0.0,0.0
jyoung,0.0,0.0,0.0,0.0
kaitlyn21@yahoo.com,0.0,0.0,0.0,0.0
kaitlyn26,0.0,0.0,0.0,0.0
kaitlyn47,0.0,0.0,0.0,0.0
kanderson,0.0,0.0,0.0,0.0
karen17@yahoo.com,0.0,0.0,0.0,0.0
karen48,0.0,0.0,0.0,0.0
karen51,0.0,0.0,0.0,0.0
karen64@yahoo.com,0.0,0.0,0.0,0.0
karen79,0.0,0.0,0.0,0.0
karenbennett@gmail.com,0.0,0.0,0.0,0.0
karenharper,0.0,0.0,0.0,0.0
karenmcclain,0.0,0.0,0.0,0.0
karenmurphy,0.0,0.0,0.0,0.0
karenwebb@yahoo.com,0.0,0.0,0.0,0.0
kari86@yahoo.com,0.0,0.0,0.0,0.0
katelyn17@hotmail.com,0.0,0.0,0.0,0.0
katelyncarlson@hotmail.com,0.0,0.0,0.0,0.0
katelynsloan@hotmail.com,0.0,0.0,0.0,0.0
katherine29@hotmail.com,0.0,0.0,0.0,0.0
katherine42@gmail.com,0.0,0.0,0.0,0.0
katherine51,0.0,0.0,0.0,0.0
katherine97,0.0,0.0,0.0,0.0
katherineturner@hotmail.com,0.0,0.0,0.0,0.0
katherinewong,0.0,0.0,0.0,0.0
kathleen61@gmail.com,0.0,0.0,0.0,0.0
kathleen73@hotmail.com,0.0,0.0,0.0,0.0
kathleen81,0.0,0.0,0.0,0.0
kathleenhorne@yahoo.com,0.0,0.0,0.0,0.0
kathryn09@hotmail.com,0.0,0.0,0.0,0.0
kathryn71@gmail.com,0.0,0.0,0.0,0.0
kathy81@hotmail.com,0.0,0.0,0.0,0.0
kathylong,0.0,0.0,0.0,0.0
katie02,0.0,0.0,0.0,0.0
katie20@yahoo.com,0.0,0.0,0.0,0.0
katie42,0.0,0.0,0.0,0.0
katie43,0.0,0.0,0.0,0.0
katie80,0.0,0.0,0.0,0.0
katiebailey@yahoo.com,0.0,0.0,0.0,0.0
katieleonard,0.0,0.0,0.0,0.0
katienelson@gmail.com,0.0,0.0,0.0,0.0
katiesmith,0.0,0.0,0.0,0.0
katieyork@gmail.com,0.0,0.0,0.0,0.0
katrina08@yahoo.com,0.0,0.0,0.0,0.0
kayla43@hotmail.com,0.0,0.0,0.0,0.0
kayla95,0.0,0.0,0.0,0.0
kaylahensley@yahoo.com,0.0,0.0,0.0,0.0
kaylajohnson@gmail.com,0.0,0.0,0.0,0.0
kayleeoconnor@gmail.com,0.0,0.0,0.0,0.0
kbartlett@hotmail.com,0.0,0.0,0.0,0.0
kboyd,0.0,0.0,0.0,0.0
kbrown@hotmail.com,0.0,0.0,0.0,0.0
kcole,0.0,0.0,0.0,0.0
kcole@yahoo.com,0.0,0.0,0.0,0.0
kcruz,0.0,0.0,0.0,0.0
keen,0.0,0.0,0.0,0.0
keenly,0.0,0.0,0.0,0.0
keep,0.0,0.0,0.0,0.0
keeping,0.0,0.0,0.0,0.0
keeps,0.0,0.0,0.0,0.0
keith15,0.0,0.0,0.0,0.0
keith23,0.0,0.0,0.0,0.0
keith31@yahoo.com,0.0,0.0,0.0,0.0
keith47@yahoo.com,0.0,0.0,0.0,0.0
keith52,0.0,0.0,0.0,0.0
keith96@gmail.com,0.0,0.0,0.0,0.0
keithblackburn,0.0,0.0,0.0,0.0
keithknight@hotmail.com,0.0,0.0,0.0,0.0
keithsmith,0.0,0.0,0.0,0.0
kelli68@yahoo.com,0.0,0.0,0.0,0.0
kelliaguilar,0.0,0.0,0.0,0.0
kellie59,0.0,0.0,0.0,0.0
kellison@hotmail.com,0.0,0.0,0.0,0.0
kelly48,0.0,0.0,0.0,0.0
kelly75,0.0,0.0,0.0,0.0
kelly86,0.0,0.0,0.0,0.0
kellyburns@gmail.com,0.0,0.0,0.0,0.0
kellycohen,0.0,0.0,0.0,0.0
kellydaniel,0.0,0.0,0.0,0.0
kellydean,0.0,0.0,0.0,0.0
kellyfernandez@gmail.com,0.0,0.0,0.0,0.0
kellygraham,0.0,0.0,0.0,0.0
kellyhurley@gmail.com,0.0,0.0,0.0,0.0
kellyjamie,0.0,0.0,0.0,0.0
kellyrussell,0.0,0.0,0.0,0.0
kellyterrell@hotmail.com,0.0,0.0,0.0,0.0
kellytonya@yahoo.com,0.0,0.0,0.0,0.0
kelsey29@gmail.com,0.0,0.0,0.0,0.0
kempseth,0.0,0.0,0.0,0.0
kendrawilliams@yahoo.com,0.0,0.0,0.0,0.0
kennedymichael@gmail.com,0.0,0.0,0.0,0.0
kennedysarah@gmail.com,0.0,0.0,0.0,0.0
kenneth01,0.0,0.0,0.0,0.0
kenneth02@yahoo.com,0.0,0.0,0.0,0.0
kenneth06@hotmail.com,0.0,0.0,0.0,0.0
kenneth24@yahoo.com,0.0,0.0,0.0,0.0
kenneth27,0.0,0.0,0.0,0.0
kenneth38@gmail.com,0.0,0.0,0.0,0.0
kenneth46,0.0,0.0,0.0,0.0
kenneth67,0.0,0.0,0.0,0.0
kenneth68@hotmail.com,0.0,0.0,0.0,0.0
kenneth69,0.0,0.0,0.0,0.0
kenneth71@hotmail.com,0.0,0.0,0.0,0.0
kenneth90,0.0,0.0,0.0,0.0
kennethdavis,0.0,0.0,0.0,0.0
kennethjohnson@gmail.com,0.0,0.0,0.0,0.0
kenternest,0.0,0.0,0.0,0.0
kept,0.0,0.0,0.0,0.0
kevin11,0.0,0.0,0.0,0.0
kevin12,0.0,0.0,0.0,0.0
kevin25@yahoo.com,0.0,0.0,0.0,0.0
kevin62,0.0,0.0,0.0,0.0
kevin70,0.0,0.0,0.0,0.0
kevin97@gmail.com,0.0,0.0,0.0,0.0
kevinbishop@gmail.com,0.0,0.0,0.0,0.0
kevinbrown@hotmail.com,0.0,0.0,0.0,0.0
kevinbryant,0.0,0.0,0.0,0.0
kevincoleman@yahoo.com,0.0,0.0,0.0,0.0
kevinhill,0.0,0.0,0.0,0.0
kevinjohnson,0.0,0.0,0.0,0.0
kevinjohnson@hotmail.com,0.0,0.0,0.0,0.0
kevinmurphy,0.0,0.0,0.0,0.0
kevinrodriguez@hotmail.com,0.0,0.0,0.0,0.0
kevinstout,0.0,0.0,0.0,0.0
kevinwagner,0.0,0.0,0.0,0.0
key,0.0,0.0,0.0,0.0
keyboards,0.0,0.0,0.0,0.0
keys,0.0,0.0,0.0,0.0
keystrokes,0.0,0.0,0.0,0.0
keywords,0.0,0.0,0.0,0.0
kgeorge,0.0,0.0,0.0,0.0
kharrington,0.0,0.0,0.0,0.0
khaynes@hotmail.com,0.0,0.0,0.0,0.0
khernandez,0.0,0.0,0.0,0.0
khiggins@hotmail.com,0.0,0.0,0.0,0.0
khowell,0.0,0.0,0.0,0.0
kimberly02,0.0,0.0,0.0,0.0
kimberly15,0.0,0.0,0.0,0.0
kimberly34,0.0,0.0,0.0,0.0
kimberly41@gmail.com,0.0,0.0,0.0,0.0
kimberly55@yahoo.com,0.0,0.0,0.0,0.0
kimberly64@yahoo.com,0.0,0.0,0.0,0.0
kimberly68,0.0,0.0,0.0,0.0
kimberly69@yahoo.com,0.0,0.0,0.0,0.0
kimberly72,0.0,0.0,0.0,0.0
kimberly74@gmail.com,0.0,0.0,0.0,0.0
kimberly82@gmail.com,0.0,0.0,0.0,0.0
kimberly85@gmail.com,0.0,0.0,0.0,0.0
kimberlydavis@hotmail.com,0.0,0.0,0.0,0.0
kimberlydavis@yahoo.com,0.0,0.0,0.0,0.0
kimberlyleonard@hotmail.com,0.0,0.0,0.0,0.0
kimberlymartinez@yahoo.com,0.0,0.0,0.0,0.0
kimberlymcdonald@gmail.com,0.0,0.0,0.0,0.0
kimberlymorgan,0.0,0.0,0.0,0.0
kimberlynunez,0.0,0.0,0.0,0.0
kimberlyphillips@yahoo.com,0.0,0.0,0.0,0.0
kimberlyrobinson@hotmail.com,0.0,0.0,0.0,0.0
kimberlywilliams@yahoo.com,0.0,0.0,0.0,0.0
